,number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,closed_code,resolved_by,resolved_at,closed_at,resolution_time,categoria_num
30727,INC0006906,Closed,False,3,0,14,False,Caller 2004,Opened by  17,14/3/2016 17:08,908,27/3/2016 15:59,Phone,Location 43,Category 53,Subcategory 303,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,code 6,Resolved by 15,22/3/2016 15:40,27/3/2016 15:59,190.53333333333333,53.0
30730,INC0006907,Closed,False,0,0,5,False,Caller 3969,Opened by  240,14/3/2016 17:09,908,29/3/2016 09:59,Phone,Location 15,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 127,False,True,Do Not Notify,code 7,Resolved by 115,24/3/2016 09:38,29/3/2016 09:59,232.48333333333332,46.0
30735,INC0006908,Closed,False,1,0,4,False,Caller 2739,Opened by  221,14/3/2016 17:10,908,24/3/2016 19:00,Phone,Location 111,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,,Resolver 17,False,False,Do Not Notify,code 6,Resolved by 15,16/3/2016 15:04,24/3/2016 19:00,45.9,26.0
30741,INC0006909,Closed,False,2,0,5,False,Caller 2261,Opened by  17,14/3/2016 17:12,908,24/3/2016 18:52,Phone,Location 93,Category 13,Subcategory 302,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,False,Do Not Notify,code 6,Resolved by 62,14/3/2016 18:00,24/3/2016 18:52,0.8,13.0
30747,INC0006911,Closed,False,1,0,6,False,Caller 2429,Opened by  108,14/3/2016 17:14,908,24/3/2016 19:00,Phone,Location 46,Category 37,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 50,Resolver 82,False,False,Do Not Notify,code 6,Resolved by 106,16/3/2016 09:20,24/3/2016 19:00,40.1,37.0
30751,INC0006912,Closed,False,0,0,3,False,Caller 84,Opened by  17,14/3/2016 17:14,908,24/3/2016 19:00,Phone,Location 51,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,False,True,Do Not Notify,code 6,Resolved by 183,16/3/2016 17:21,24/3/2016 19:00,48.11666666666667,9.0
30767,INC0006913,Closed,False,6,1,19,False,Caller 5165,Opened by  500,14/3/2016 17:17,908,5/4/2016 15:59,Phone,Location 136,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,Group 74,Resolver 53,True,True,Do Not Notify,code 6,Resolved by 180,31/3/2016 15:40,5/4/2016 15:59,406.3833333333333,61.0
30771,INC0006914,Closed,False,2,0,3,False,Caller 5278,Opened by  500,14/3/2016 17:20,908,24/3/2016 19:00,Phone,Location 143,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,,Resolver 17,False,False,Do Not Notify,code 6,Resolved by 15,15/3/2016 09:07,24/3/2016 19:00,15.783333333333333,26.0
30776,INC0006916,Closed,False,1,0,4,False,Caller 4236,Opened by  17,14/3/2016 17:21,908,24/3/2016 19:00,Phone,Location 46,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,,Resolver 17,False,False,Do Not Notify,code 6,Resolved by 15,17/3/2016 08:37,24/3/2016 19:00,63.266666666666666,26.0
30783,INC0006917,Closed,False,3,0,6,False,Caller 2415,Opened by  17,14/3/2016 17:21,908,24/3/2016 19:00,Phone,Location 51,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 23,False,False,Do Not Notify,code 7,Resolved by 21,15/3/2016 09:37,24/3/2016 19:00,16.266666666666666,42.0
30786,INC0006919,Closed,False,0,0,5,False,Caller 1989,Opened by  240,14/3/2016 17:23,908,29/3/2016 09:59,Phone,Location 18,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 127,False,True,Do Not Notify,code 7,Resolved by 115,24/3/2016 09:30,29/3/2016 09:59,232.11666666666667,46.0
30789,INC0006921,Closed,False,1,0,2,False,Caller 432,Opened by  239,14/3/2016 17:28,908,24/3/2016 18:52,Phone,Location 51,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,Resolver 126,False,False,Do Not Notify,code 10,Resolved by 114,14/3/2016 17:29,24/3/2016 18:52,0.016666666666666666,42.0
30792,INC0006923,Closed,False,0,0,5,False,Caller 1531,Opened by  240,14/3/2016 17:32,908,29/3/2016 09:59,Phone,Location 204,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 127,False,True,Do Not Notify,code 7,Resolved by 115,24/3/2016 09:39,29/3/2016 09:59,232.11666666666667,46.0
30796,INC0006924,Closed,False,1,0,3,False,Caller 3386,Opened by  58,14/3/2016 17:33,908,24/3/2016 19:00,Phone,Location 204,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 183,False,False,Do Not Notify,code 6,Resolved by 166,17/3/2016 15:58,24/3/2016 19:00,70.41666666666667,46.0
30803,INC0006925,Closed,False,1,0,6,False,Caller 4957,Opened by  386,14/3/2016 17:33,908,24/3/2016 19:00,Phone,Location 38,Category 44,Subcategory 59,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 183,False,False,Do Not Notify,code 6,Resolved by 166,16/3/2016 14:18,24/3/2016 19:00,44.75,44.0
30814,INC0006928,Closed,False,5,0,10,False,Caller 5437,Opened by  17,14/3/2016 17:45,908,26/3/2016 08:59,Phone,Location 204,Category 37,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,Resolver 17,False,False,Do Not Notify,code 7,Resolved by 15,21/3/2016 08:49,26/3/2016 08:59,159.06666666666666,37.0
30823,INC0006930,Closed,False,1,0,21,False,Caller 2539,Opened by  62,14/3/2016 17:51,908,3/5/2016 10:07,Phone,Location 35,Category 37,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 50,Resolver 82,False,True,Do Not Notify,code 10,Resolved by 75,28/4/2016 09:16,3/5/2016 10:07,1071.4166666666667,37.0
30828,INC0006931,Closed,False,2,0,4,False,Caller 1707,Opened by  58,14/3/2016 17:55,908,24/3/2016 19:00,Phone,Location 37,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Group 50,Resolver 82,False,False,Do Not Notify,code 6,Resolved by 106,16/3/2016 10:22,24/3/2016 19:00,40.45,37.0
30837,INC0006932,Closed,False,2,0,10,False,Caller 2429,Opened by  17,14/3/2016 17:56,908,24/3/2016 19:00,Phone,Location 46,Category 46,Subcategory 255,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 22,False,False,Do Not Notify,code 6,Resolved by 20,15/3/2016 17:57,24/3/2016 19:00,24.016666666666666,46.0
30846,INC0006934,Closed,False,3,0,8,False,Caller 1307,Opened by  58,14/3/2016 18:05,908,24/3/2016 19:00,Phone,Location 93,Category 32,Subcategory 300,2 - Medium,2 - Medium,3 - Moderate,,Resolver 33,False,False,Do Not Notify,code 7,Resolved by 32,17/3/2016 10:30,24/3/2016 19:00,64.41666666666667,32.0
30851,INC0006936,Closed,False,1,0,4,False,Caller 3374,Opened by  305,14/3/2016 18:11,908,24/3/2016 19:00,Phone,Location 108,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,,Resolver 126,False,False,Do Not Notify,code 10,Resolved by 114,15/3/2016 18:50,24/3/2016 19:00,24.65,26.0
30860,INC0006937,Closed,False,0,0,15,False,Caller 1270,Opened by  120,14/3/2016 18:26,908,9/4/2016 10:59,Phone,Location 51,Category 42,Subcategory 29,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,False,True,Do Not Notify,code 9,Resolved by 195,4/4/2016 10:33,9/4/2016 10:59,496.1166666666667,42.0
30865,INC0006939,Closed,False,0,0,4,True,Caller 799,Opened by  368,14/3/2016 19:01,908,24/3/2016 19:00,Phone,Location 51,Category 53,Subcategory 82,3 - Low,3 - Low,4 - Low,Group 76,Resolver 43,False,False,Do Not Notify,code 6,Resolved by 40,14/3/2016 19:18,24/3/2016 19:00,0.2833333333333333,53.0
30869,INC0006941,Closed,False,0,0,3,False,Caller 730,Opened by  386,14/3/2016 19:20,908,24/3/2016 19:00,Phone,Location 143,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,False,Do Not Notify,code 7,Resolved by 169,14/3/2016 19:27,24/3/2016 19:00,0.11666666666666667,46.0
30872,INC0006942,Closed,False,1,0,5,False,Caller 4736,Opened by  464,14/3/2016 19:46,908,27/3/2016 12:59,Email,Location 107,Category 28,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 119,False,True,Send Email,code 15,Resolved by 181,22/3/2016 12:45,27/3/2016 12:59,184.98333333333332,28.0
30875,INC0006943,Closed,False,1,0,2,False,Caller 5573,Opened by  239,14/3/2016 19:50,908,24/3/2016 19:00,Phone,Location 161,Category 32,Subcategory 300,2 - Medium,2 - Medium,3 - Moderate,,Resolver 126,False,False,Do Not Notify,code 10,Resolved by 114,14/3/2016 19:57,24/3/2016 19:00,0.11666666666666667,32.0
30880,INC0006944,Closed,False,1,0,4,False,Caller 186,Opened by  305,14/3/2016 20:07,908,24/3/2016 19:00,Phone,Location 143,Category 53,Subcategory 80,2 - Medium,2 - Medium,3 - Moderate,Group 19,Resolver 65,True,False,Do Not Notify,code 6,Resolved by 58,17/3/2016 10:56,24/3/2016 19:00,62.81666666666667,53.0
30883,INC0006946,Closed,False,0,0,2,False,Caller 1531,Opened by  20,14/3/2016 21:09,908,24/3/2016 19:00,Phone,Location 204,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 58,Resolver 76,False,False,Do Not Notify,code 6,Resolved by 69,15/3/2016 08:39,24/3/2016 19:00,11.5,46.0
30896,INC0006947,Closed,False,0,0,12,False,Caller 5616,Opened by  47,14/3/2016 21:21,908,26/3/2016 08:59,Phone,Location 161,Category 9,Subcategory 145,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,False,Do Not Notify,code 5,Resolved by 227,21/3/2016 08:39,26/3/2016 08:59,155.3,9.0
30907,INC0006948,Closed,False,6,0,11,False,Caller 2758,Opened by  305,14/3/2016 22:25,908,28/3/2016 08:59,Phone,Location 204,Category 53,Subcategory 80,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 6,Resolved by 11,23/3/2016 08:08,28/3/2016 08:59,201.71666666666667,53.0
30913,INC0006949,Closed,False,1,0,6,False,Caller 242,Opened by  58,14/3/2016 22:40,908,26/3/2016 16:59,Phone,Location 143,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,False,False,Do Not Notify,code 9,Resolved by 215,21/3/2016 16:23,26/3/2016 16:59,161.71666666666667,9.0
30917,INC0006950,Closed,False,1,0,3,False,Caller 55,Opened by  58,14/3/2016 23:06,908,24/3/2016 19:00,Phone,Location 143,Category 42,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 183,False,False,Do Not Notify,code 6,Resolved by 166,17/3/2016 16:03,24/3/2016 19:00,64.95,42.0
30923,INC0006951,Closed,False,0,0,13,False,Caller 4768,Opened by  305,14/3/2016 23:19,908,13/4/2016 14:59,Phone,Location 161,Category 37,Subcategory 123,2 - Medium,2 - Medium,3 - Moderate,Group 49,Resolver 120,False,True,Do Not Notify,code 6,Resolved by 108,8/4/2016 14:40,13/4/2016 14:59,591.35,37.0
30929,INC0006952,Closed,False,1,0,5,False,Caller 55,Opened by  58,14/3/2016 23:20,908,24/3/2016 19:00,Phone,Location 143,Category 20,Subcategory 125,2 - Medium,2 - Medium,3 - Moderate,,Resolver 187,False,False,Do Not Notify,code 6,Resolved by 170,15/3/2016 01:00,24/3/2016 19:00,1.6666666666666667,20.0
30937,INC0006957,Closed,False,1,0,7,False,Caller 55,Opened by  390,15/3/2016 00:48,908,24/3/2016 19:00,Phone,Location 143,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 183,False,False,Do Not Notify,code 6,Resolved by 166,17/3/2016 16:54,24/3/2016 19:00,64.1,42.0
30940,INC0006958,Closed,False,0,0,2,False,Caller 5042,Opened by  397,15/3/2016 01:14,908,24/3/2016 19:00,Phone,Location 161,Category 28,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 208,False,False,Do Not Notify,code 6,Resolved by 189,15/3/2016 02:18,24/3/2016 19:00,1.0666666666666667,28.0
30963,INC0006959,Closed,False,12,0,26,False,Caller 5553,Opened by  443,15/3/2016 01:22,908,4/4/2016 15:59,Phone,Location 143,Category 46,Subcategory 247,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,False,True,Do Not Notify,code 6,Resolved by 91,30/3/2016 15:40,4/4/2016 15:59,374.3,46.0
30967,INC0006962,Closed,False,0,0,3,False,Caller 90,Opened by  8,15/3/2016 04:13,908,24/3/2016 19:00,Phone,Location 125,Category 28,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,False,False,Do Not Notify,code 6,Resolved by 5,15/3/2016 04:20,24/3/2016 19:00,0.11666666666666667,28.0
30977,INC0006965,Closed,False,1,0,7,False,Caller 3472,Opened by  17,15/3/2016 06:05,908,24/3/2016 19:00,Phone,Location 110,Category 34,Subcategory 134,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,False,Do Not Notify,code 6,Resolved by 22,16/3/2016 16:45,24/3/2016 19:00,34.666666666666664,34.0
30984,INC0006968,Closed,False,1,0,6,False,Caller 514,Opened by  17,15/3/2016 06:22,908,24/3/2016 19:00,Phone,Location 143,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 203,False,False,Do Not Notify,code 5,Resolved by 184,15/3/2016 15:09,24/3/2016 19:00,8.783333333333333,32.0
30987,INC0006969,Closed,False,0,0,3,False,Caller 1904,Opened by  180,15/3/2016 06:22,908,24/3/2016 19:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,False,Do Not Notify,code 6,Resolved by 85,15/3/2016 06:30,24/3/2016 19:00,0.13333333333333333,51.0
30991,INC0006970,Closed,False,0,0,4,False,Caller 1904,Opened by  180,15/3/2016 06:49,908,24/3/2016 19:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,False,Do Not Notify,code 6,Resolved by 85,15/3/2016 06:50,24/3/2016 19:00,0.016666666666666666,51.0
30994,INC0006971,Closed,False,0,0,3,False,Caller 1904,Opened by  180,15/3/2016 06:50,908,24/3/2016 19:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,False,Do Not Notify,code 6,Resolved by 85,15/3/2016 06:52,24/3/2016 19:00,0.03333333333333333,51.0
31001,INC0006972,Closed,False,1,0,6,False,Caller 5016,Opened by  8,15/3/2016 06:55,908,24/3/2016 19:00,Phone,Location 51,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,,Resolver 17,False,False,Do Not Notify,code 6,Resolved by 15,17/3/2016 10:59,24/3/2016 19:00,52.06666666666667,26.0
31004,INC0006973,Closed,False,0,0,3,False,Caller 1904,Opened by  180,15/3/2016 06:55,908,24/3/2016 19:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,False,Do Not Notify,code 6,Resolved by 85,15/3/2016 06:56,24/3/2016 19:00,0.016666666666666666,51.0
31007,INC0006974,Closed,False,0,0,5,False,Caller 1904,Opened by  180,15/3/2016 07:02,908,24/3/2016 19:00,Phone,Location 125,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,False,Do Not Notify,code 6,Resolved by 85,15/3/2016 07:04,24/3/2016 19:00,0.03333333333333333,51.0
31012,INC0006975,Closed,False,2,0,5,False,Caller 740,Opened by  17,15/3/2016 07:13,908,24/3/2016 19:00,Phone,Location 93,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 182,False,False,Do Not Notify,code 8,Resolved by 165,18/3/2016 11:08,24/3/2016 19:00,75.91666666666667,53.0
31018,INC0006976,Closed,False,1,0,5,False,Caller 297,Opened by  17,15/3/2016 07:17,908,24/3/2016 19:00,Phone,Location 143,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,False,Do Not Notify,code 6,Resolved by 71,15/3/2016 14:55,24/3/2016 19:00,7.633333333333334,53.0
31028,INC0006977,Closed,False,3,0,9,False,Caller 841,Opened by  17,15/3/2016 07:32,908,24/3/2016 19:00,Phone,Location 204,Category 42,Subcategory 183,2 - Medium,2 - Medium,3 - Moderate,,Resolver 115,False,False,Do Not Notify,code 16,Resolved by 103,18/3/2016 15:04,24/3/2016 19:00,79.53333333333333,42.0
31037,INC0006978,Closed,False,1,0,8,False,Caller 740,Opened by  8,15/3/2016 07:35,908,24/3/2016 19:00,Phone,Location 93,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,,Resolver 17,False,False,Do Not Notify,code 6,Resolved by 15,17/3/2016 11:03,24/3/2016 19:00,51.46666666666667,26.0
31045,INC0006980,Closed,False,1,0,5,False,Caller 2032,Opened by  8,15/3/2016 07:41,908,24/3/2016 19:00,Phone,Location 205,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,,Resolver 17,False,False,Do Not Notify,code 6,Resolved by 15,17/3/2016 09:44,24/3/2016 19:00,50.05,26.0
31048,INC0006981,Closed,False,0,0,2,True,Caller 4122,Opened by  131,15/3/2016 07:42,908,24/3/2016 19:00,Phone,Location 241,Category 32,Subcategory 9,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,code 7,Resolved by 66,15/3/2016 07:52,24/3/2016 19:00,0.16666666666666666,32.0
31056,INC0006982,Closed,False,2,0,8,False,Caller 1006,Opened by  17,15/3/2016 07:44,908,28/3/2016 14:59,Phone,Location 204,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,Resolver 17,False,True,Do Not Notify,code 6,Resolved by 15,23/3/2016 14:26,28/3/2016 14:59,198.7,53.0
31065,INC0006983,Closed,False,1,0,11,False,Caller 5312,Opened by  397,15/3/2016 07:49,908,26/3/2016 13:59,Phone,Location 232,Category 20,Subcategory 125,2 - Medium,2 - Medium,3 - Moderate,,Resolver 13,False,False,Do Not Notify,code 6,Resolved by 11,21/3/2016 13:12,26/3/2016 13:59,149.38333333333333,20.0
31070,INC0006986,Closed,False,0,0,4,False,Caller 4276,Opened by  17,15/3/2016 07:51,908,24/3/2016 19:00,Phone,Location 35,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,code 7,Resolved by 11,15/3/2016 08:00,24/3/2016 19:00,0.15,42.0
31076,INC0006988,Closed,False,1,0,5,True,Caller 5189,Opened by  131,15/3/2016 07:53,908,24/3/2016 19:00,Phone,Location 204,Category 26,Subcategory 175,3 - Low,3 - Low,4 - Low,,Resolver 17,False,False,Do Not Notify,code 7,Resolved by 15,17/3/2016 10:52,24/3/2016 19:00,50.983333333333334,26.0
31087,INC0006989,Closed,False,7,0,21,False,Caller 950,Opened by  17,15/3/2016 07:55,908,23/4/2016 11:10,Phone,Location 69,Category 19,Subcategory 163,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 109,False,True,Do Not Notify,code 5,Resolved by 98,18/4/2016 11:07,23/4/2016 11:10,819.2,19.0
31097,INC0006990,Closed,False,4,0,9,False,Caller 4860,Opened by  397,15/3/2016 07:57,908,24/3/2016 19:00,Phone,Location 86,Category 13,Subcategory 302,2 - Medium,2 - Medium,3 - Moderate,,Resolver 33,False,False,Do Not Notify,code 7,Resolved by 32,17/3/2016 10:51,24/3/2016 19:00,50.9,13.0
31114,INC0006992,Closed,False,7,0,21,False,Caller 2212,Opened by  8,15/3/2016 08:04,908,31/3/2016 12:59,Phone,Location 161,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,True,Do Not Notify,code 6,Resolved by 208,26/3/2016 12:23,31/3/2016 12:59,268.31666666666666,32.0
31122,INC0006993,Closed,False,1,0,7,False,Caller 21,Opened by  17,15/3/2016 08:05,908,24/3/2016 19:00,Phone,Location 204,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,False,Do Not Notify,code 6,Resolved by 76,17/3/2016 08:36,24/3/2016 19:00,48.516666666666666,37.0
31127,INC0006994,Closed,False,1,0,4,False,Caller 3276,Opened by  397,15/3/2016 08:11,908,24/3/2016 19:00,Phone,Location 96,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,,Resolver 17,False,False,Do Not Notify,code 7,Resolved by 15,15/3/2016 12:02,24/3/2016 19:00,3.85,26.0
31131,INC0006995,Closed,False,1,0,3,False,Caller 4262,Opened by  17,15/3/2016 08:11,908,24/3/2016 19:00,Phone,Location 93,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,False,Do Not Notify,code 6,Resolved by 62,15/3/2016 15:42,24/3/2016 19:00,7.516666666666667,53.0
31138,INC0006996,Closed,False,1,0,8,False,Caller 649,Opened by  397,15/3/2016 08:12,908,28/3/2016 14:59,Phone,Location 108,Category 61,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 196,False,True,Do Not Notify,code 6,Resolved by 178,23/3/2016 14:48,28/3/2016 14:59,198.6,61.0
31151,INC0006997,Closed,False,7,0,13,False,Caller 93,Opened by  501,15/3/2016 08:16,908,26/3/2016 13:59,Phone,Location 161,Category 28,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,code 6,Resolved by 11,21/3/2016 13:15,26/3/2016 13:59,148.98333333333332,28.0
31159,INC0006998,Closed,False,1,0,10,True,Caller 1865,Opened by  172,15/3/2016 08:17,908,2/4/2016 20:59,Phone,Location 204,Category 20,Subcategory 174,3 - Low,3 - Low,4 - Low,Group 54,Resolver 130,False,True,Do Not Notify,code 6,Resolved by 117,28/3/2016 20:04,2/4/2016 20:59,323.78333333333336,20.0
31163,INC0006999,Closed,False,1,0,3,False,Caller 740,Opened by  17,15/3/2016 08:18,908,24/3/2016 19:00,Phone,Location 93,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,,Resolver 17,False,False,Do Not Notify,code 6,Resolved by 15,17/3/2016 11:13,24/3/2016 19:00,50.916666666666664,26.0
31171,INC0007000,Closed,False,1,0,8,False,Caller 3437,Opened by  397,15/3/2016 08:18,908,24/3/2016 19:00,Phone,Location 136,Category 46,Subcategory 94,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 216,False,False,Do Not Notify,code 6,Resolved by 197,17/3/2016 09:04,24/3/2016 19:00,48.766666666666666,46.0
31178,INC0007001,Closed,False,0,0,6,False,Caller 5182,Opened by  17,15/3/2016 08:20,908,24/3/2016 19:00,Phone,Location 108,Category 9,Subcategory 202,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 44,False,False,Do Not Notify,code 6,Resolved by 41,17/3/2016 11:47,24/3/2016 19:00,51.45,9.0
